Class	layer	merge_regions	loc	xstart	ystart	xend	yend	p
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.95100131281686_3.65526638534395	3.95100131281686	3.65526638534395	4.35100131281686	4.05526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.95100131281686_3.67526638534395	3.95100131281686	3.67526638534395	4.35100131281686	4.07526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.95100131281686_3.69526638534395	3.95100131281686	3.69526638534395	4.35100131281686	4.09526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.95100131281686_3.71526638534395	3.95100131281686	3.71526638534395	4.35100131281686	4.11526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.95100131281686_3.73526638534395	3.95100131281686	3.73526638534395	4.35100131281686	4.13526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.95100131281686_3.75526638534395	3.95100131281686	3.75526638534395	4.35100131281686	4.15526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.95100131281686_3.77526638534395	3.95100131281686	3.77526638534395	4.35100131281686	4.17526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.95100131281686_3.79526638534395	3.95100131281686	3.79526638534395	4.35100131281686	4.19526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.95100131281686_3.81526638534395	3.95100131281686	3.81526638534395	4.35100131281686	4.21526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.95100131281686_3.83526638534395	3.95100131281686	3.83526638534395	4.35100131281686	4.23526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.95100131281686_3.85526638534395	3.95100131281686	3.85526638534395	4.35100131281686	4.25526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.95100131281686_3.87526638534395	3.95100131281686	3.87526638534395	4.35100131281686	4.27526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.95100131281686_3.89526638534395	3.95100131281686	3.89526638534395	4.35100131281686	4.29526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.95100131281686_3.91526638534395	3.95100131281686	3.91526638534395	4.35100131281686	4.31526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.95100131281686_3.93526638534395	3.95100131281686	3.93526638534395	4.35100131281686	4.33526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.95100131281686_3.95526638534395	3.95100131281686	3.95526638534395	4.35100131281686	4.35526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.95100131281686_3.97526638534395	3.95100131281686	3.97526638534395	4.35100131281686	4.37526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.95143832479942_3.51526638534395	3.95143832479942	3.51526638534395	4.35143832479942	3.91526638534395	0.0083991600839916
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.95153824734647_3.53526638534395	3.95153824734647	3.53526638534395	4.35153824734647	3.93526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.95153824734647_3.55526638534395	3.95153824734647	3.55526638534395	4.35153824734647	3.95526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.95153824734647_3.57526638534395	3.95153824734647	3.57526638534395	4.35153824734647	3.97526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.95401606744089_3.99526638534395	3.95401606744089	3.99526638534395	4.35401606744089	4.39526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.96497456220964_4.01526638534395	3.96497456220964	4.01526638534395	4.36497456220964	4.41526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.97100131281686_3.59526638534395	3.97100131281686	3.59526638534395	4.37100131281686	3.99526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.97100131281686_3.61526638534395	3.97100131281686	3.61526638534395	4.37100131281686	4.01526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.97100131281686_3.63526638534395	3.97100131281686	3.63526638534395	4.37100131281686	4.03526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.97100131281686_3.65526638534395	3.97100131281686	3.65526638534395	4.37100131281686	4.05526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.97100131281686_3.67526638534395	3.97100131281686	3.67526638534395	4.37100131281686	4.07526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.97100131281686_3.69526638534395	3.97100131281686	3.69526638534395	4.37100131281686	4.09526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.97100131281686_3.71526638534395	3.97100131281686	3.71526638534395	4.37100131281686	4.11526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.97100131281686_3.73526638534395	3.97100131281686	3.73526638534395	4.37100131281686	4.13526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.97100131281686_3.75526638534395	3.97100131281686	3.75526638534395	4.37100131281686	4.15526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.97100131281686_3.77526638534395	3.97100131281686	3.77526638534395	4.37100131281686	4.17526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.97100131281686_3.79526638534395	3.97100131281686	3.79526638534395	4.37100131281686	4.19526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.97100131281686_3.81526638534395	3.97100131281686	3.81526638534395	4.37100131281686	4.21526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.97100131281686_3.83526638534395	3.97100131281686	3.83526638534395	4.37100131281686	4.23526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.97100131281686_3.85526638534395	3.97100131281686	3.85526638534395	4.37100131281686	4.25526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.97100131281686_3.87526638534395	3.97100131281686	3.87526638534395	4.37100131281686	4.27526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.97100131281686_3.89526638534395	3.97100131281686	3.89526638534395	4.37100131281686	4.29526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.97100131281686_3.91526638534395	3.97100131281686	3.91526638534395	4.37100131281686	4.31526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.97100131281686_3.93526638534395	3.97100131281686	3.93526638534395	4.37100131281686	4.33526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.97100131281686_3.95526638534395	3.97100131281686	3.95526638534395	4.37100131281686	4.35526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.97100131281686_3.97526638534395	3.97100131281686	3.97526638534395	4.37100131281686	4.37526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.97143832479942_3.51526638534395	3.97143832479942	3.51526638534395	4.37143832479942	3.91526638534395	0.0123987601239876
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.97153824734647_3.53526638534395	3.97153824734647	3.53526638534395	4.37153824734647	3.93526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.97153824734647_3.55526638534395	3.97153824734647	3.55526638534395	4.37153824734647	3.95526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.97153824734647_3.57526638534395	3.97153824734647	3.57526638534395	4.37153824734647	3.97526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.97401606744089_3.99526638534395	3.97401606744089	3.99526638534395	4.37401606744089	4.39526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.98497456220964_4.01526638534395	3.98497456220964	4.01526638534395	4.38497456220964	4.41526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.99100131281686_3.59526638534395	3.99100131281686	3.59526638534395	4.39100131281686	3.99526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.99100131281686_3.61526638534395	3.99100131281686	3.61526638534395	4.39100131281686	4.01526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.99100131281686_3.63526638534395	3.99100131281686	3.63526638534395	4.39100131281686	4.03526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.99100131281686_3.65526638534395	3.99100131281686	3.65526638534395	4.39100131281686	4.05526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.99100131281686_3.67526638534395	3.99100131281686	3.67526638534395	4.39100131281686	4.07526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.99100131281686_3.69526638534395	3.99100131281686	3.69526638534395	4.39100131281686	4.09526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.99100131281686_3.71526638534395	3.99100131281686	3.71526638534395	4.39100131281686	4.11526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.99100131281686_3.73526638534395	3.99100131281686	3.73526638534395	4.39100131281686	4.13526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.99100131281686_3.75526638534395	3.99100131281686	3.75526638534395	4.39100131281686	4.15526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.99100131281686_3.77526638534395	3.99100131281686	3.77526638534395	4.39100131281686	4.17526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.99100131281686_3.79526638534395	3.99100131281686	3.79526638534395	4.39100131281686	4.19526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.99100131281686_3.81526638534395	3.99100131281686	3.81526638534395	4.39100131281686	4.21526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.99100131281686_3.83526638534395	3.99100131281686	3.83526638534395	4.39100131281686	4.23526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.99100131281686_3.85526638534395	3.99100131281686	3.85526638534395	4.39100131281686	4.25526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.99100131281686_3.87526638534395	3.99100131281686	3.87526638534395	4.39100131281686	4.27526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.99100131281686_3.89526638534395	3.99100131281686	3.89526638534395	4.39100131281686	4.29526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.99100131281686_3.91526638534395	3.99100131281686	3.91526638534395	4.39100131281686	4.31526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.99100131281686_3.93526638534395	3.99100131281686	3.93526638534395	4.39100131281686	4.33526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.99100131281686_3.95526638534395	3.99100131281686	3.95526638534395	4.39100131281686	4.35526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.99100131281686_3.97526638534395	3.99100131281686	3.97526638534395	4.39100131281686	4.37526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.99143832479942_3.51526638534395	3.99143832479942	3.51526638534395	4.39143832479942	3.91526638534395	0.0295970402959704
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.99153824734647_3.53526638534395	3.99153824734647	3.53526638534395	4.39153824734647	3.93526638534395	0.0002999700029997
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.99153824734647_3.55526638534395	3.99153824734647	3.55526638534395	4.39153824734647	3.95526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.99153824734647_3.57526638534395	3.99153824734647	3.57526638534395	4.39153824734647	3.97526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	3.99401606744089_3.99526638534395	3.99401606744089	3.99526638534395	4.39401606744089	4.39526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	4.00497456220964_4.01526638534395	4.00497456220964	4.01526638534395	4.40497456220964	4.41526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	4.01100131281686_3.59526638534395	4.01100131281686	3.59526638534395	4.41100131281686	3.99526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	4.01100131281686_3.61526638534395	4.01100131281686	3.61526638534395	4.41100131281686	4.01526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	4.01100131281686_3.63526638534395	4.01100131281686	3.63526638534395	4.41100131281686	4.03526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	4.01100131281686_3.65526638534395	4.01100131281686	3.65526638534395	4.41100131281686	4.05526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	4.01100131281686_3.67526638534395	4.01100131281686	3.67526638534395	4.41100131281686	4.07526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	4.01100131281686_3.69526638534395	4.01100131281686	3.69526638534395	4.41100131281686	4.09526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	4.01100131281686_3.71526638534395	4.01100131281686	3.71526638534395	4.41100131281686	4.11526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	4.01100131281686_3.73526638534395	4.01100131281686	3.73526638534395	4.41100131281686	4.13526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	4.01100131281686_3.75526638534395	4.01100131281686	3.75526638534395	4.41100131281686	4.15526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	4.01100131281686_3.77526638534395	4.01100131281686	3.77526638534395	4.41100131281686	4.17526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	4.01100131281686_3.79526638534395	4.01100131281686	3.79526638534395	4.41100131281686	4.19526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	4.01100131281686_3.81526638534395	4.01100131281686	3.81526638534395	4.41100131281686	4.21526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	4.01100131281686_3.83526638534395	4.01100131281686	3.83526638534395	4.41100131281686	4.23526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	4.01100131281686_3.85526638534395	4.01100131281686	3.85526638534395	4.41100131281686	4.25526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	4.01100131281686_3.87526638534395	4.01100131281686	3.87526638534395	4.41100131281686	4.27526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	4.01100131281686_3.89526638534395	4.01100131281686	3.89526638534395	4.41100131281686	4.29526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	4.01100131281686_3.91526638534395	4.01100131281686	3.91526638534395	4.41100131281686	4.31526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	4.01100131281686_3.93526638534395	4.01100131281686	3.93526638534395	4.41100131281686	4.33526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	4.01100131281686_3.95526638534395	4.01100131281686	3.95526638534395	4.41100131281686	4.35526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	4.01100131281686_3.97526638534395	4.01100131281686	3.97526638534395	4.41100131281686	4.37526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	4.01153824734647_3.53526638534395	4.01153824734647	3.53526638534395	4.41153824734647	3.93526638534395	0.0008999100089991
041 OB-in Frmd7 Gaba	layer 1	regions_1	4.01153824734647_3.55526638534395	4.01153824734647	3.55526638534395	4.41153824734647	3.95526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	4.01153824734647_3.57526638534395	4.01153824734647	3.57526638534395	4.41153824734647	3.97526638534395	9.99900009999e-05
041 OB-in Frmd7 Gaba	layer 1	regions_1	4.01401606744089_3.99526638534395	4.01401606744089	3.99526638534395	4.41401606744089	4.39526638534395	9.99900009999e-05
